"","x"
"7143",9
"7144",62
"7145",115
"7146",49
"7147",19
"7148",24
"7149",47
"7150",0
"7151",41
"7152",17
"7153",16
"7154",31
"7155",42
"7156",35
"7157",23
"7158",37
"7159",7
"7160",13
"7161",32
"7162",1
"7163",13
"7164",0
"7165",40
"7166",27
"7167",14
"7168",20
"7169",27
"7170",36
"7171",23
"7172",18
"7173",11
"7174",12
"7175",32
"7176",50
"7177",19
"7178",17
"7179",27
"7180",53
"7181",19
"7182",0
"7183",21
"7184",0
"7185",11
"7186",37
"7187",66
"7188",32
"7189",46
"7190",39
"7191",8
"7192",5
"7193",21
"7194",8
"7195",8
"7196",0
"7197",15
"7198",8
"7199",30
"7200",16
"7201",4
"7202",29
"7203",32
"7204",31
"7205",30
"7206",29
"7207",42
"7208",26
"7209",12
"7210",37
"7211",14
"7212",37
"7213",29
"7214",39
"7215",46
"7216",49
"7217",7
"7218",19
"7219",30
"7220",12
"7221",42
"7222",33
"7223",51
"7224",37
"7225",30
"7226",25
"7227",14
"7228",52
"7229",32
"7230",15
"7231",45
"7232",41
"7233",11
"7234",25
"7235",19
"7236",42
"7237",24
"7238",99
"7239",12
"7240",15
"7241",41
"7242",45
"7243",0
"7244",0
"7245",13
"7246",41
"7247",5
"7248",40
"7249",21
"7250",0
"7251",58
"7252",20
"7253",17
"7254",16
"7255",16
"7256",16
"7257",31
"7258",81
"7259",32
"7260",33
"7261",24
"7262",13
"7263",40
"7264",43
"7265",27
"7266",0
"7267",23
"7268",22
"7269",34
"7270",70
"7271",36
"7272",15
"7273",17
"7274",0
"7275",55
"7276",21
"7277",55
"7278",19
"7279",4
"7280",57
"7281",56
"7282",45
"7283",40
"7284",5
"7285",0
"7286",38
"7287",0
"7288",26
"7289",33
"7290",18
"7291",29
"7292",11
"7293",46
"7294",0
"7295",74
"7296",104
"7297",60
"7298",122
"7299",45
"7300",12
"7301",37
"7302",0
"7303",31
"7304",19
"7305",88
"7306",24
"7307",28
"7308",32
"7309",14
"7310",14
"7311",19
"7312",40
"7313",10
"7314",23
"7315",27
"7316",34
"7317",12
"7318",19
"7319",44
"7320",58
"7321",9
"7322",24
"7323",106
"7324",11
"7325",21
"7326",115
"7327",15
"7328",21
"7329",131
"7330",11
"7331",51
"7332",24
"7333",20
"7334",9
"7335",9
"7336",18
"7337",0
"7338",40
"7339",109
"7340",45
"7341",7
"7342",77
"7343",67
"7344",9
"7345",37
"7346",43
"7347",38
"7348",6
"7349",23
"7350",13
"7351",27
"7352",32
"7353",26
"7354",0
"7355",33
"7356",17
"7357",39
"7358",74
"7359",19
"7360",28
"7361",5
"7362",36
"7363",13
"7364",24
"7365",23
"7366",9
"7367",8
"7368",40
"7369",10
"7370",23
"7371",36
"7372",0
"7373",9
"7374",36
"7375",13
"7376",29
"7377",7
"7378",10
"7379",66
"7380",39
"7381",126
"7382",0
"7383",42
"7384",5
"7385",26
"7386",46
"7387",9
"7388",0
"7389",15
"7390",14
"7391",41
"7392",40
"7393",15
"7394",23
"7395",52
"7396",47
"7397",43
"7398",82
"7399",206
"7400",31
"7401",25
"7402",37
"7403",24
"7404",39
"7405",43
"7406",55
"7407",11
"7408",32
"7409",27
"7410",62
"7411",38
"7412",19
"7413",51
"7414",27
"7415",24
"7416",27
"7417",72
"7418",39
"7419",20
"7420",29
"7421",37
"7422",19
"7423",16
"7424",14
"7425",32
"7426",9
"7427",5
"7428",18
"7429",25
"7430",6
"7431",31
"7432",0
"7433",14
"7434",8
"7435",29
"7436",7
"7437",17
"7438",17
"7439",26
"7440",30
"7441",29
"7442",1
"7443",27
"7444",23
"7445",63
"7446",7
"7447",0
"7448",8
"7449",22
"7450",25
"7451",25
"7452",23
"7453",19
"7454",23
"7455",40
"7456",47
"7457",0
"7458",24
"7459",37
"7460",20
"7461",18
"7462",48
"7463",14
"7464",22
"7465",26
"7466",14
"7467",35
"7468",26
"7469",18
"7470",17
"7471",31
"7472",32
"7473",41
"7474",41
"7475",59
"7476",20
"7477",17
"7478",33
"7479",18
"7480",40
"7481",0
"7482",46
"7483",100
"7484",50
"7485",20
"7486",6
"7487",18
"7488",8
"7489",39
"7490",63
"7491",46
"7492",38
"7493",7
"7494",23
"7495",4
"7496",30
"7497",26
"7498",2
"7499",26
"7500",7
"7501",24
"7502",53
"7503",8
"7504",25
"7505",8
"7506",44
"7507",24
"7508",0
"7509",15
"7510",25
"7511",69
"7512",6
"7513",23
"7514",75
"7515",38
"7516",31
"7517",17
"7518",46
"7519",4
"7520",1
"7521",14
"7522",32
"7523",12
"7524",21
"7525",12
"7526",36
"7527",30
"7528",45
"7529",54
"7530",24
"7531",17
"7532",47
"7533",26
"7534",35
"7535",17
"7536",124
"7537",49
"7538",104
"7539",55
"7540",30
"7541",32
"7542",12
"7543",20
"7544",33
"7545",53
"7546",31
"7547",16
"7548",12
"7549",45
"7550",29
"7551",2
"7552",66
"7553",17
"7554",0
"7555",3
"7556",8
"7557",14
"7558",49
"7559",8
"7560",21
"7561",18
"7562",27
"7563",18
"7564",31
"7565",10
"7566",69
"7567",47
"7568",18
"7569",54
"7570",21
"7571",49
"7572",30
"7573",22
"7574",32
"7575",17
"7576",34
"7577",16
"7578",3
"7579",30
"7580",21
"7581",61
"7582",25
"7583",5
"7584",39
"7585",26
"7586",19
"7587",33
"7588",15
"7589",21
"7590",37
"7591",24
"7592",21
"7593",52
"7594",13
"7595",22
"7596",43
"7597",14
"7598",44
"7599",15
"7600",36
"7601",29
"7602",17
"7603",39
"7604",43
"7605",16
"7606",7
"7607",27
"7608",45
"7609",13
"7610",7
"7611",25
"7612",23
"7613",29
"7614",0
"7615",27
"7616",28
"7617",31
"7618",30
"7619",12
"7620",30
"7621",61
"7622",0
"7623",20
"7624",11
"7625",60
"7626",6
"7627",47
"7628",19
"7629",11
"7630",11
"7631",22
"7632",32
"7633",5
"7634",27
"7635",9
"7636",36
"7637",0
"7638",23
"7639",8
"7640",104
"7641",38
"7642",12
"7643",9
"7644",58
"7645",16
"7646",15
"7647",19
"7648",7
"7649",26
"7650",19
"7651",14
"7652",113
"7653",20
"7654",52
"7655",24
"7656",61
"7657",83
"7658",35
"7659",28
"7660",35
"7661",18
"7662",19
"7663",22
"7664",0
"7665",63
"7666",40
"7667",17
"7668",33
"7669",0
"7670",48
"7671",4
"7672",14
"7673",20
"7674",16
"7675",19
"7676",116
"7677",0
"7678",75
"7679",55
"7680",51
"7681",29
"7682",51
"7683",13
"7684",19
"7685",51
"7686",34
"7687",29
"7688",18
"7689",20
"7690",47
"7691",0
"7692",6
"7693",16
"7694",4
"7695",26
"7696",20
"7697",27
"7698",27
"7699",19
"7700",76
"7701",21
"7702",0
"7703",46
"7704",13
"7705",19
"7706",53
"7707",19
"7708",0
"7709",62
"7710",22
"7711",16
"7712",4
"7713",0
"7714",31
"7715",24
"7716",115
"7717",15
"7718",10
"7719",65
"7720",62
"7721",0
"7722",28
"7723",54
"7724",10
"7725",43
"7726",16
"7727",11
"7728",72
"7729",30
"7730",13
"7731",59
"7732",48
"7733",20
"7734",27
"7735",50
"7736",60
"7737",38
"7738",22
"7739",41
"7740",32
"7741",35
"7742",30
"7743",13
"7744",0
"7745",30
"7746",0
"7747",36
"7748",0
"7749",36
"7750",24
"7751",28
"7752",26
"7753",30
"7754",25
"7755",78
"7756",45
"7757",113
"7758",20
"7759",32
"7760",68
"7761",17
"7762",37
"7763",0
"7764",14
"7765",15
"7766",36
"7767",7
"7768",33
"7769",34
"7770",14
"7771",37
"7772",24
"7773",46
"7774",0
"7775",19
"7776",26
"7777",76
"7778",51
"7779",53
"7780",34
"7781",44
"7782",62
"7783",61
"7784",31
"7785",65
"7786",42
"7787",62
"7788",39
"7789",30
"7790",31
"7791",12
"7792",74
"7793",12
"7794",28
"7795",14
"7796",53
"7797",26
"7798",31
"7799",22
"7800",11
"7801",82
"7802",37
"7803",50
"7804",10
"7805",40
"7806",27
"7807",7
"7808",7
"7809",29
"7810",54
"7811",26
"7812",38
"7813",81
"7814",10
"7815",5
"7816",17
"7817",13
"7818",41
"7819",0
"7820",50
"7821",0
"7822",15
"7823",10
"7824",33
"7825",44
"7826",79
"7827",16
"7828",49
"7829",111
"7830",18
"7831",12
"7832",6
"7833",49
"7834",6
"7835",9
"7836",16
"7837",84
"7838",79
"7839",24
"7840",29
"7841",28
"7842",15
"7843",10
"7844",34
"7845",30
"7846",32
"7847",8
"7848",49
"7849",74
"7850",14
"7851",20
"7852",17
"7853",38
"7854",35
"7855",62
"7856",14
"7857",20
"7858",20
"7859",0
"7860",21
"7861",64
"7862",30
"7863",36
"7864",13
"7865",19
"7866",21
"7867",10
"7868",31
"7869",149
"7870",21
"7871",24
"7872",0
"7873",29
"7874",16
"7875",62
"7876",43
"7877",22
"7878",53
"7879",25
"7880",20
"7881",0
"7882",0
"7883",9
"7884",22
"7885",10
"7886",16
"7887",69
"7888",8
"7889",0
"7890",32
"7891",8
"7892",71
"7893",48
"7894",0
"7895",0
"7896",33
"7897",6
"7898",14
"7899",61
"7900",20
"7901",23
"7902",69
"7903",15
"7904",29
"7905",19
"7906",6
"7907",24
"7908",5
"7909",21
"7910",53
"7911",34
"7912",40
"7913",16
"7914",41
"7915",0
"7916",27
"7917",17
"7918",28
"7919",51
"7920",10
"7921",121
"7922",33
"7923",17
"7924",31
"7925",32
"7926",25
"7927",60
"7928",0
"7929",53
"7930",13
"7931",18
"7932",36
"7933",29
"7934",46
"7935",61
"7936",34
"7937",20
"7938",15
"7939",21
"7940",14
"7941",23
"7942",10
"7943",69
"7944",44
"7945",23
"7946",18
"7947",14
"7948",31
"7949",26
"7950",24
"7951",24
"7952",34
"7953",36
"7954",21
"7955",21
"7956",39
"7957",43
"7958",31
"7959",13
"7960",20
"7961",22
"7962",23
"7963",46
"7964",18
"7965",33
"7966",16
"7967",45
"7968",24
"7969",29
"7970",41
"7971",56
"7972",48
"7973",4
"7974",21
"7975",25
"7976",22
"7977",40
"7978",27
"7979",26
"7980",11
"7981",18
"7982",25
"7983",30
"7984",38
"7985",21
"7986",34
"7987",14
"7988",44
"7989",34
"7990",52
"7991",19
"7992",17
"7993",11
"7994",25
"7995",0
"7996",0
"7997",18
"7998",5
"7999",33
"8000",19
"8001",43
"8002",26
"8003",71
"8004",21
"8005",13
"8006",61
"8007",38
"8008",4
"8009",32
"8010",42
"8011",44
"8012",27
"8013",20
"8014",15
"8015",12
"8016",24
"8017",27
"8018",25
"8019",34
"8020",0
"8021",22
"8022",9
"8023",37
"8024",13
"8025",35
"8026",0
"8027",17
"8028",14
"8029",23
"8030",37
"8031",23
"8032",18
"8033",43
"8034",25
"8035",24
"8036",27
"8037",44
"8038",61
"8039",26
"8040",16
"8041",12
"8042",15
"8043",21
"8044",24
"8045",0
"8046",19
"8047",32
"8048",13
"8049",52
"8050",64
"8051",34
"8052",90
"8053",30
"8054",30
"8055",44
"8056",13
"8057",9
"8058",19
"8059",31
"8060",9
"8061",13
"8062",13
"8063",26
"8064",42
"8065",18
"8066",22
"8067",24
"8068",24
"8069",39
"8070",23
"8071",0
"8072",59
"8073",16
"8074",16
"8075",54
"8076",42
"8077",25
"8078",8
"8079",20
"8080",15
"8081",48
"8082",30
"8083",30
"8084",13
"8085",84
"8086",28
"8087",17
"8088",52
"8089",0
"8090",25
"8091",61
"8092",16
"8093",66
"8094",35
"8095",34
"8096",21
"8097",14
"8098",23
"8099",62
"8100",45
"8101",37
"8102",27
"8103",21
"8104",23
"8105",7
"8106",34
"8107",19
"8108",31
"8109",31
"8110",12
"8111",15
"8112",23
"8113",49
"8114",24
"8115",21
"8116",31
"8117",16
"8118",41
"8119",7
"8120",27
"8121",16
"8122",46
"8123",28
"8124",41
"8125",13
"8126",23
"8127",23
"8128",42
"8129",23
"8130",120
"8131",15
"8132",28
"8133",8
"8134",26
"8135",14
"8136",25
"8137",42
"8138",43
"8139",46
"8140",26
"8141",13
"8142",43
"8143",14
"8144",36
"8145",51
"8146",46
"8147",20
"8148",29
"8149",12
"8150",16
"8151",18
"8152",3
"8153",18
"8154",0
"8155",43
"8156",49
"8157",16
"8158",30
"8159",27
"8160",23
"8161",19
"8162",12
"8163",0
"8164",26
"8165",32
"8166",20
"8167",12
"8168",77
"8169",37
"8170",44
"8171",12
"8172",27
"8173",20
"8174",80
"8175",17
"8176",31
"8177",48
"8178",19
"8179",32
"8180",26
"8181",28
"8182",23
"8183",27
"8184",34
"8185",0
"8186",19
"8187",0
"8188",39
"8189",18
"8190",36
"8191",23
"8192",26
"8193",16
"8194",14
"8195",21
"8196",1
"8197",35
"8198",35
"8199",15
"8200",25
"8201",24
"8202",41
"8203",50
"8204",5
"8205",0
"8206",19
"8207",50
"8208",10
"8209",19
"8210",10
"8211",22
"8212",10
"8213",25
"8214",24
"8215",13
"8216",0
"8217",90
"8218",29
"8219",24
"8220",0
"8221",0
"8222",35
"8223",24
"8224",38
"8225",24
"8226",12
"8227",16
"8228",9
"8229",60
"8230",17
"8231",30
"8232",15
"8233",13
"8234",37
"8235",18
"8236",21
"8237",22
"8238",31
"8239",0
"8240",16
"8241",48
"8242",22
"8243",0
"8244",0
"8245",28
"8246",41
"8247",16
"8248",0
"8249",41
"8250",0
"8251",29
"8252",29
"8253",62
"8254",18
"8255",21
"8256",17
"8257",36
"8258",43
"8259",43
"8260",18
"8261",0
"8262",28
"8263",54
"8264",120
"8265",16
"8266",24
"8267",14
"8268",24
"8269",0
"8270",86
"8271",28
"8272",39
"8273",0
"8274",30
"8275",16
"8276",67
"8277",44
"8278",56
"8279",23
"8280",17
"8281",16
"8282",26
"8283",0
"8284",49
"8285",25
"8286",21
"8287",33
"8288",11
"8289",49
"8290",0
"8291",28
"8292",36
"8293",20
"8294",50
"8295",24
"8296",47
"8297",0
"8298",26
"8299",32
"8300",24
"8301",0
"8302",14
"8303",48
"8304",36
"8305",31
"8306",10
"8307",37
"8308",7
"8309",47
"8310",41
"8311",68
"8312",24
"8313",40
"8314",49
"8315",60
"8316",41
"8317",30
"8318",19
"8319",0
"8320",28
"8321",32
"8322",17
"8323",15
"8324",17
"8325",92
"8326",10
"8327",38
"8328",0
"8329",91
"8330",38
"8331",48
"8332",43
"8333",43
"8334",47
"8335",0
"8336",21
"8337",77
"8338",30
"8339",32
"8340",34
"8341",32
"8342",9
"8343",78
"8344",37
"8345",20
"8346",21
"8347",59
"8348",25
"8349",21
"8350",34
"8351",23
"8352",65
"8353",1
"8354",53
"8355",21
"8356",33
"8357",50
"8358",25
"8359",35
"8360",43
"8361",63
"8362",37
"8363",44
"8364",19
"8365",39
"8366",19
"8367",25
"8368",13
"8369",58
"8370",39
"8371",0
"8372",16
"8373",14
"8374",16
"8375",8
"8376",14
"8377",51
"8378",5
"8379",68
"8380",16
"8381",24
"8382",32
"8383",20
"8384",16
"8385",25
"8386",24
"8387",0
"8388",46
"8389",25
"8390",13
"8391",41
"8392",26
"8393",28
"8394",34
"8395",17
"8396",13
"8397",23
"8398",25
"8399",13
"8400",39
"8401",66
"8402",16
"8403",34
"8404",24
"8405",36
"8406",14
"8407",59
"8408",46
"8409",12
"8410",40
"8411",28
"8412",46
"8413",73
"8414",34
"8415",174
"8416",29
"8417",25
"8418",38
"8419",10
"8420",24
"8421",37
"8422",79
"8423",47
"8424",20
"8425",5
"8426",0
"8427",29
"8428",42
"8429",0
"8430",40
"8431",16
"8432",28
"8433",83
"8434",95
"8435",0
"8436",0
"8437",33
"8438",35
"8439",18
"8440",13
"8441",37
"8442",18
"8443",0
"8444",0
"8445",39
"8446",1
"8447",17
"8448",71
"8449",20
"8450",77
"8451",46
"8452",29
"8453",25
"8454",32
"8455",0
"8456",5
"8457",1
"8458",0
"8459",38
"8460",34
"8461",22
"8462",56
"8463",0
"8464",0
"8465",62
"8466",60
"8467",36
"8468",52
"8469",78
"8470",23
"8471",19
"8472",32
"8473",57
"8474",24
"8475",24
"8476",23
"8477",7
"8478",30
"8479",35
"8480",23
"8481",1
"8482",0
"8483",0
"8484",13
"8485",0
"8486",35
"8487",47
"8488",18
"8489",15
"8490",22
"8491",0
"8492",29
"8493",74
"8494",40
"8495",15
"8496",23
"8497",35
"8498",23
"8499",70
"8500",14
"8501",75
"8502",23
"8503",35
"8504",36
"8505",27
"8506",31
"8507",27
"8508",11
"8509",13
"8510",22
"8511",18
"8512",0
"8513",6
"8514",45
"8515",21
"8516",40
"8517",34
"8518",10
"8519",18
"8520",21
"8521",0
"8522",22
"8523",15
"8524",23
"8525",51
"8526",32
"8527",32
"8528",20
"8529",30
"8530",23
"8531",51
"8532",48
"8533",80
"8534",65
"8535",43
"8536",41
"8537",13
"8538",12
"8539",10
"8540",49
"8541",22
"8542",144
"8543",21
"8544",29
"8545",101
"8546",0
"8547",19
"8548",28
"8549",8
"8550",0
"8551",37
"8552",65
"8553",13
"8554",20
"8555",0
"8556",43
"8557",10
"8558",0
"8559",37
"8560",14
"8561",40
"8562",51
"8563",23
"8564",49
"8565",23
"8566",32
"8567",57
"8568",4
"8569",13
"8570",35
"8571",3
"8572",34
"8573",25
"8574",137
"8575",37
"8576",22
"8577",22
"8578",10
"8579",42
"8580",17
"8581",39
"8582",63
"8583",18
"8584",31
"8585",13
"8586",27
"8587",23
"8588",55
"8589",10
"8590",50
"8591",21
"8592",16
"8593",75
"8594",38
"8595",93
"8596",67
"8597",67
"8598",31
"8599",28
"8600",22
"8601",34
"8602",27
"8603",20
"8604",21
"8605",63
"8606",0
"8607",18
"8608",46
"8609",39
"8610",17
"8611",38
"8612",7
"8613",42
"8614",57
"8615",67
"8616",23
"8617",23
"8618",29
"8619",34
"8620",13
"8621",14
"8622",46
"8623",13
"8624",57
"8625",80
"8626",14
"8627",11
"8628",13
"8629",72
"8630",11
"8631",40
"8632",0
"8633",13
"8634",9
"8635",40
"8636",33
"8637",9
"8638",31
"8639",16
"8640",16
"8641",99
"8642",8
"8643",10
"8644",33
"8645",15
"8646",11
"8647",9
"8648",5
"8649",26
"8650",0
"8651",8
"8652",25
"8653",42
"8654",16
"8655",6
"8656",14
"8657",61
"8658",3
"8659",20
"8660",29
"8661",48
"8662",15
"8663",22
"8664",80
"8665",37
"8666",31
"8667",17
"8668",24
"8669",51
"8670",8
"8671",12
"8672",24
"8673",0
"8674",45
"8675",33
"8676",27
"8677",13
"8678",23
"8679",18
"8680",35
"8681",16
"8682",20
"8683",18
"8684",13
"8685",17
"8686",16
"8687",35
"8688",20
"8689",53
"8690",10
"8691",27
"8692",12
"8693",48
"8694",0
"8695",0
"8696",4
"8697",45
"8698",60
"8699",56
"8700",32
"8701",7
"8702",23
"8703",43
"8704",19
"8705",8
"8706",47
"8707",48
"8708",11
"8709",9
"8710",3
"8711",14
"8712",24
"8713",20
"8714",43
"8715",8
"8716",27
"8717",55
"8718",41
"8719",31
"8720",29
"8721",37
"8722",0
"8723",44
"8724",10
"8725",9
"8726",43
"8727",25
"8728",22
"8729",0
